Identity,Name,Origin name,Destination name,Flight price,Flight sale price,Flight description,Final URL,ImageURL
SHJ,BLR,Sharjah,Bangalore,7610 INR,6849 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=SHJ&to=BLR&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BANGALORE.png
SHJ,COK,Sharjah,Kochi,9873 INR,8886 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=SHJ&to=COK&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_KOCHI.png
TRZ,AUH,Tiruchirapally,Abu Dhabi,17227 INR,15505 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=TRZ&to=AUH&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_ABUDHABI.png
VTZ,AUH,Vishakhapatnam,Abu Dhabi,15082 INR,13574 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=VTZ&to=AUH&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_ABUDHABI.png
ZRH,BLR,Zurich,Bangalore,35273 INR,31746 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=ZRH&to=BLR&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BANGALORE.png
AMD,BKK,Ahmedabad,Bangkok,13056 INR,11751 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=AMD&to=BKK&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BANGKOK.png
AMD,LON,Ahmedabad,London,50253 INR,45228 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=AMD&to=LON&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_LONDON.png
AMD,MCT,Ahmedabad,Muscat,10613 INR,9552 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=AMD&to=MCT&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MUSCAT.png
AMD,SGN,Ahmedabad,Ho Chi Minh City,10592 INR,9533 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=AMD&to=SGN&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_HO_CHI_MINH_CITY.png
ATL,MIA,Atlanta,Miami,12071 INR,10864 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=ATL&to=MIA&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MIAMI.png
ATQ,MCT,Amritsar,Muscat,13499 INR,12150 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=ATQ&to=MCT&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MUSCAT.png
ATQ,YVR,Amritsar,Vancouver,230022 INR,222522 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=ATQ&to=YVR&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_VANCOUVER.png
ATQ,YYZ,Amritsar,Toronto,213245 INR,205745 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=ATQ&to=YYZ&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_TORONTO.png
AYT,ASR,Antalya,Kayseri,3862 INR,3712 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=AYT&to=ASR&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_KAYSERI.jpg
BBI,BOM,Bhubaneswar,Mumbai,4644 INR,4494 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BBI&to=BOM&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MUMBAI.png
BHO,DXB,Bhopal,Dubai,16544 INR,14890 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BHO&to=DXB&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_DUBAI.png
BKK,CNX,Bangkok,Chiang Mai,5222 INR,5072 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BKK&to=CNX&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_CHIANGMAI.jpg
BKK,MCT,Bangkok,Muscat,19259 INR,17334 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BKK&to=MCT&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MUSCAT.png
BKK,USM,Bangkok,Koh Samui,12872 INR,11585 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BKK&to=USM&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_KOH_SAMUI.jpg
BLR,AMS,Bangalore,Amsterdam,45893 INR,41104 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=AMS&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_AMSTERDAM.png
BLR,BOS,Bangalore,Boston,87189 INR,79689 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=BOS&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BOSTON.jpg
BLR,CDG,Bangalore,Paris,34104 INR,30694 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=CDG&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_PARIS.png
BLR,EDI,Bangalore,Edinburgh,55362 INR,49826 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=EDI&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_EDINBURG.jpg
BLR,GAU,Bangalore,Gawahati,6471 INR,5674 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=GAU&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_GUWAHATI.jpg
BLR,HYD,Bangalore,Hyderabad,2297 INR,2147 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=HYD&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_HYDERABAD.png
BLR,MED,Bangalore,Madinah,35099 INR,31405 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=MED&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MADINAH.jpg
BLR,MNL,Bangalore,Manila,23388 INR,21073 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=MNL&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MANILA.jpg
BLR,MUC,Bangalore,Munich,36921 INR,33229 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=MUC&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MUNICH.jpg
BLR,NBO,Bangalore,Nairobi,28307 INR,25477 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BLR&to=NBO&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_NAIROBI.png
BOM,AMD,Mumbai,Ahmedabad,1855 INR,1705 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=AMD&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_AHMEDABAD.png
BOM,ARN,Mumbai,Stockholm,41787 INR,37609 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=ARN&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_STOCKHOLM.jpg
BOM,BEG,Mumbai,Belgrade,36757 INR,33082 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=BEG&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BELGRADE.jpg
BOM,BER,Mumbai,Berlin,49033 INR,43930 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=BER&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BERLIN.jpg
BOM,DAC,Mumbai,Dhaka,6993 INR,5934 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=DAC&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_DHAKA.png
BOM,EDI,Mumbai,Edinburgh,46906 INR,42216 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=EDI&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_EDINBURG.jpg
BOM,ICN,Mumbai,Seoul,29496 INR,26547 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=ICN&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_SEOUL.png
BOM,LUN,Mumbai,Lusaka,23708 INR,21338 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=LUN&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_LUSAKA.png
BOM,MCO,Mumbai,Orlando,78774 INR,71274 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=MCO&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_ORLANDO.jpg
BOM,MIA,Mumbai,Miami,63995 INR,57596 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=MIA&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MIAMI.png
BOM,SEA,Mumbai,Seattle,75000 INR,67500 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=SEA&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_SEATTLE.png
BOM,SEZ,Mumbai,Mahe Island,26330 INR,23697 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=SEZ&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MAHEISLAND.jpg
BOM,TBS,Mumbai,Tbilisi,31877 INR,28690 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=TBS&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_TBILISI.png
BOM,WAE,Mumbai,Wadi Ad Dawasir,65764 INR,58988 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=WAE&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_WADI_AD_DAWASIR.jpg
BOM,YTO,Mumbai,Toronto,114185 INR,106685 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=YTO&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_TORONTO.png
BOM,YYC,Mumbai,Calgary,139527 INR,132027 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BOM&to=YYC&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_CALGARY.jpg
BRU,BOM,Brussels,Mumbai,26749 INR,24075 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=BRU&to=BOM&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MUMBAI.png
CCJ,MCT,Kozhikode,Muscat,17151 INR,15093 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CCJ&to=MCT&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_MUSCAT.png
CCU,FRA,Kolkata,Frankfurt,54786 INR,49308 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CCU&to=FRA&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_FRANKFURT.png
CCU,HAN,Kolkata,Hanoi,23447 INR,21126 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CCU&to=HAN&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_HANOI.png
CCU,LHR,Kolkata,London,47583 INR,42825 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CCU&to=LHR&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_LONDON.png
CCU,MRU,Kolkata,Plaisance,30823 INR,27741 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CCU&to=MRU&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_PLAISANCE.png
CCU,NBO,Kolkata,Nairobi,28587 INR,25729 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CCU&to=NBO&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_NAIROBI.png
CCU,SHJ,Kolkata,Sharjah,15947 INR,14353 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CCU&to=SHJ&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_SHARJAH.png
CDG,AMD,Paris,Ahmedabad,29289 INR,26361 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CDG&to=AMD&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_AHMEDABAD.png
CDG,BLR,Paris,Bangalore,30184 INR,27166 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CDG&to=BLR&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BANGALORE.png
CJB,MAA,Coimbatore,Chennai/Madras,3484 INR,3334 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CJB&to=MAA&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_CHENNAI.png
CJB,SHJ,Coimbatore,Sharjah,15085 INR,13577 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CJB&to=SHJ&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_SHARJAH.png
CMB,COK,Colombo,Kochi,10863 INR,9777 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=CMB&to=COK&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_KOCHI.png
COK,BKK,Kochi,Bangkok,11394 INR,10255 INR,Starting from,https://www.cleartrip.com/flights/international/results?adults=1&childs=0&infants=0&class=Economy&depart_date=&from=COK&to=BKK&intl=y&utm_source=google_DRM&utm_medium=cpa,https://fastui.cltpstatic.com/image/upload/f_auto/offermgmt/dynamicRemarketing/DRMSET2_BANGKOK.png
